Drain_Label,Drain_ID,Drain_Type,Rainfall_mm_hr,Month,Degradation_Factor_x,Design_Capacity_m3hr,Catchment_km2,Impervious_frac,Runoff_coeff,Slope,Pipe_ID,Node_ID,latitude,longitude
D-146,146,3,10,11,0.564047873,1531.097517,0.665991263,0.868349146,0.759829829,0.131010155,P-015,1270903,47.60631915,-122.339491
D-146,146,3,8,12,0.564047873,1531.097517,0.665991263,0.868349146,0.759829829,0.131010155,P-015,1270903,47.60631915,-122.339491
D-147,147,2,2,1,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,3,2,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,4,3,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,5,4,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,6,5,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,5,6,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,3,7,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,3,8,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,5,9,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,8,10,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,10,11,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-147,147,2,8,12,0.669133753,4089.092908,3.243039503,0.891600638,0.553556489,0.076249387,P-016,1250574,47.61018715,-122.3397292
D-148,148,2,2,1,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,3,2,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,4,3,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,5,4,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,6,5,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,5,6,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,3,7,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,3,8,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,5,9,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,8,10,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,10,11,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-148,148,2,8,12,0.96404182,1674.039295,2.762055605,0.752026911,0.617421144,0.14554708,P-017,1278452,47.60497952,-122.338034
D-149,149,2,2,1,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,3,2,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,4,3,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,5,4,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,6,5,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,5,6,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,3,7,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,3,8,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,5,9,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,8,10,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,10,11,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-149,149,2,8,12,0.612307806,3012.645735,0.731654381,0.525755751,0.762588844,0.035973572,P-017,1274385,47.60565705,-122.3386539
D-150,150,3,2,1,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,3,2,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,4,3,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,5,4,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,6,5,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,5,6,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,3,7,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,3,8,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,5,9,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,8,10,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,10,11,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-150,150,3,8,12,0.686083512,3973.180831,1.753909089,0.35010043,0.649695198,0.131607244,P-018,1261827,47.60815794,-122.3350328
D-151,151,1,2,1,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,3,2,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,4,3,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,5,4,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,6,5,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,5,6,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,3,7,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,3,8,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,5,9,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,8,10,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,10,11,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-151,151,1,8,12,0.716038441,1422.97857,4.587196487,0.76628815,0.446759216,0.118723559,P-018,1263400,47.60784173,-122.3357883
D-152,152,3,2,1,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,3,2,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,4,3,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,5,4,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,6,5,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,5,6,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,3,7,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,3,8,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,5,9,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,8,10,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,10,11,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-152,152,3,8,12,0.719702495,3312.531647,1.578028508,0.63504255,0.775932849,0.117929058,P-019,1272046,47.60613068,-122.3375035
D-153,153,3,2,1,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,3,2,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,4,3,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,5,4,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,6,5,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,5,6,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,3,7,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,3,8,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,5,9,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,8,10,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,10,11,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-153,153,3,8,12,0.806469791,1893.724498,1.152026924,0.554533206,0.651083221,0.128269652,P-020,1258651,47.60873881,-122.3369262
D-154,154,1,2,1,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,3,2,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,4,3,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,5,4,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,6,5,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,5,6,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,3,7,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,3,8,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,5,9,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,8,10,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,10,11,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-154,154,1,8,12,0.971537919,5316.468269,2.702537421,0.843812631,0.533962246,0.116543359,P-022,1259382,47.60870132,-122.3290196
D-155,155,1,2,1,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,3,2,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,4,3,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,5,4,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,6,5,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,5,6,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,3,7,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,3,8,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,5,9,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,8,10,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,10,11,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-155,155,1,8,12,0.620346356,3358.032505,4.935427043,0.366718489,0.455708829,0.097670845,P-022,1260721,47.60842623,-122.3296781
D-156,156,1,2,1,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,3,2,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,4,3,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,5,4,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,6,5,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,5,6,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,3,7,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,3,8,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,5,9,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,8,10,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,10,11,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-156,156,1,8,12,0.560750688,4377.607161,1.589248722,0.595575063,0.717610076,0.028374283,P-023,1254738,47.60958736,-122.326902
D-157,157,2,2,1,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,3,2,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,4,3,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,5,4,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,6,5,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,5,6,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,3,7,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,3,8,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,5,9,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,8,10,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,10,11,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-157,157,2,8,12,0.598735245,3503.635931,3.524609963,0.306812187,0.648029102,0.014553665,P-023,1256868,47.60919735,-122.3278364
D-158,158,1,2,1,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,3,2,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,4,3,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,5,4,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,6,5,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,5,6,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,3,7,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,3,8,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,5,9,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,8,10,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,10,11,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-158,158,1,8,12,0.94346245,1076.850468,3.927288269,0.581196385,0.613384437,0.138918699,P-024,1251319,47.6102118,-122.3277682
D-159,159,3,2,1,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,3,2,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,4,3,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,5,4,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,6,5,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,5,6,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,3,7,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,3,8,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,5,9,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,8,10,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,10,11,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-159,159,3,8,12,0.822905406,3604.430435,1.569368948,0.333781965,0.757557033,0.096331044,P-025,1258202,47.60891621,-122.3305792
D-160,160,1,2,1,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,3,2,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,4,3,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,5,4,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,6,5,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,5,6,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,3,7,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,3,8,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,5,9,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,8,10,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,10,11,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-160,160,1,8,12,0.642953395,5491.600005,3.776973569,0.37129075,0.715438884,0.121515221,P-026,1263225,47.60782816,-122.3391053
D-161,161,3,2,1,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,3,2,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,4,3,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,5,4,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,6,5,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,5,6,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,3,7,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,3,8,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,5,9,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,8,10,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,10,11,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-161,161,3,8,12,0.907973469,3550.090983,2.155024097,0.370515748,0.460669952,0.077413129,P-027,1267185,47.60703865,-122.3391516
D-162,162,2,2,1,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,3,2,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,4,3,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,5,4,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,6,5,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,5,6,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,3,7,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,3,8,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,5,9,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,8,10,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,10,11,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-162,162,2,8,12,0.930684998,4766.679735,3.345376238,0.689526181,0.524688827,0.026423146,P-028,1247093,47.61108724,-122.3221356
D-163,163,3,2,1,0.923257169,5079.052331,3.350883698,0.747626928,0.499395656,0.027526011,P-028,1245172,47.61145762,-122.3224736
D-163,163,3,3,2,0.923257169,5079.052331,3.350883698,0.747626928,0.499395656,0.027526011,P-028,1245172,47.61145762,-122.3224736
D-163,163,3,4,3,0.923257169,5079.052331,3.350883698,0.747626928,0.499395656,0.027526011,P-028,1245172,47.61145762,-122.3224736
D-163,163,3,5,4,0.923257169,5079.052331,3.350883698,0.747626928,0.499395656,0.027526011,P-028,1245172,47.61145762,-122.3224736
D-163,163,3,6,5,0.923257169,5079.052331,3.350883698,0.747626928,0.499395656,0.027526011,P-028,1245172,47.61145762,-122.3224736
D-163,163,3,5,6,0.923257169,5079.052331,3.350883698,0.747626928,0.499395656,0.027526011,P-028,1245172,47.61145762,-122.3224736
D-163,163,3,3,7,0.923257169,5079.052331,3.350883698,0.747626928,0.499395656,0.027526011,P-028,1245172,47.61145762,-122.3224736
